id,file_name,file_path,ocr_text,line_count,char_count,has_error,error_message
20260211_152419,20260211_152419.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260211_152419.heic,"yağlı: Si Fruktoz - Glukoz Şurubu (Misi), Pe
Limon! Konsantresi (%0,1), Asitlik Düzenl e
e
urhar aniye Mah, Nagehan Sok. No: 4B/t
Bre 76 Üsküdar / ISTANBUL T; 0850 822 9900
di aida Maddeleri Enerji İmalat İth. İhr, Te. ve San. AŞİ
- tarafından A101 Yeni Mağazacılık A.Ş. adına üretilmiştir
ici adresi; Yeni Mah. Kayseri Cad, No: 92 Aktaş Kasabas (Ne
İşletme Kayıt No: TR-51+K: anne",9,381,0,
20260211_152445,20260211_152445.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260211_152445.heic,"TI
150064",2,9,0,
20260211_152616,20260211_152616.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260211_152616.heic,"ALA a ama e
aa EE Ee",2,20,0,
20260211_152657,20260211_152657.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260211_152657.heic,EKSTRA GELENEKSE,1,16,0,
20260211_152704,20260211_152704.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260211_152704.heic,,0,0,0,
20260211_153905,20260211_153905.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260211_153905.heic,"ii iy _ Bites °§
eker İlavesiz Bs Fındık Ezme esi-Tatlandırıç
ty: pi iindeki. Tatlandırıcı oh
248,
' Gida İşletmecisi Adı ye Adres Manufacturer ane an
izomalt), Bitkisel Yağlar (Ayçiçek, Sagra Grup Gıda ü retim ve Ticaret A.Ş. Cumhuriyet Mal
ta Tap Et Fn Fey 82 Sito, Yağı zl SE Soka 0:155/201 Altinordu/ORDU
Rly i Tan (%06), Peyniraltı § au EMİ Arora Lesitin; | E
one “ah (Vanilya), Taland ırıcı (Sukral miktarda Mall
kabuklu m meyveler ve yer fıstığ
te Sup ded ed Hazelnut Spr
ve Besin Öğeleri 100 g için
ğı ii (Gluten free | Nutrition De eclara
ith
On Per 1009 |
* int 5 with Cocoa- with Sweetener, Pai
, owed soma
S © — Hazein inut (13 e) Skim ;
Sa i ne (6%), W Whe
S|
©
t(
Fovmu AL EE yağ/of rich Satures(g)
vo ağ/Tran
i a th sifier (Sunflo -€cithin), Karbon Eat (g)
vouring — ne Ucralose), Allerg ekerler/ot which Sugars (q)
S b ms Sin bold. May contain nd peanut, Olioller/of which Polyols (g)
Fe pISI lakt zi ermekted fo a oer içerir. Aşırı LiffFibre(g
E ya aa {Containg aly qccuring Suga
= K
: rotein (g)
: effect. ri Tuz/
‘ adel ween za
fore:
Z. Tavsiye Edi len Tükelim Tarihi/Besi 36
in vi anid odourle ess a oe Üretim Lot No/Production Lot No:
. p Mu end Ürünlerimizde domuz Z Yağı ve ka tkıları
v akl brody HO! Contain any po ork and de derivatives,
hie oe üretilmiştir. Ücre
ay Na: TR K-000180
Or ase 28/08/2026 6
, ii aa in R
2054
8
i 95819/ 23:30
Mr rm E WA AN A Oi A C2
Tita:
—
ğe",49,1397,0,
20260211_153907,20260211_153907.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260211_153907.heic,"” Dük
lacy
diron (996
He Miktar Glütensiz * Şeker İlavesiz rine Fındık Ezmesi-Tatlandı Incl Gida İşletmecisi Adi ve Adresi/Manufacturer Name Tim les
any e in er. Tatlandırıcı (İz im alt), Bitkisel Yağlar içek, Sagra rup Gıda Üretim ve Ticaret A.Ş. Cumhuriyet Ma,
me inik 13), Yağsız i2 Süttozu, ağı MIŞ 1358 Soka ak No:155/201 Alt Itinordu/ORDU
yniraltı $ Tozu, Emülgatör ek Lesitini,
ği iğ ln va (Vanilya), Tatlandırıcı (Sukral ikta
diğer seri kah kabuklu m
Enerji ve Besin
meyveler ve yer fist içerebilir. Nutrition
“ha Sugar Added H azelnut Spread
Öğeleri 100 g icin |
n Declar
Ngredieniş:
ation Per 1009 |
VW ağ/of Which Satures(g)
n rans F
ich Sugars (0)
ich Polyols (0)
| Lig 69)
Protein
: fee ye Edilen Tüketim TarihiBast Boor
er m Lot No/Productign Lot No:
© 08/08/2025
2055879/ 23:30",26,792,0,
20260211_154033,20260211_154033.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260211_154033.heic,,0,0,0,
20260211_154208,20260211_154208.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260211_154208.heic,"; lor.al İnform r A
di |
Eni eneray / gi ji
Maş,
Days Yağtu
NY NA wu mahsuhn gida cya 100 iş eril: 15474
x ; - “oymuş yağ. V q = Karbohidratlar;
9 Sekar 76g- Zülal 2,8 q - Duz: 0,08 g >
i e HARIBO CHAMALLOWS RUBINO — Çilek Aromalı Marshmallo |
| çindekile re Glukoz Şurubu, şeker, su, nem veridi (sorbitol), sığır je! |
aroma vericisi, meyve ve bitki konsantreleri (turp, aspir, frenk üzümü). Ü
lx |
026226 Dağıtıcı Firma’
pti, Ömerli Mah, Adnan > in hiçbir çeşidinde domuz yağı ve katkılar yoktur, İz miktard I
RKIVE, Tel: 4-90 212866 buğday içerebilir. :
nda San. A.Ş. (Haribo) — HARIBO CHAMALLOWS RUBINO — Strawberry Flavor Marshmallow
an Kahveci Pr, No: 21. |
tT: 4-90 212 866 36 00;
net ağırlık ambalajın | |
güneş ışığına maruz :.
cool and dry place away
Ingredients: Glucose syrup, sugar, water, humectant (sorbitol), beef gelat
flavouring, fruit and plant concentrates (radish, safflower, blackcurrant
product does not contain any pork gelatine or any other pork based ingredie:
May contain traces of milk an wheat.
v
a &
Blan dadı Warsmelion
mat f Yeki AQ
Baal), Nobsiitiais be
fda ehiivaedat
Laue
Ri Me
ut
4 *
i
1:",37,1124,0,
20260211_154305,20260211_154305.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260211_154305.heic,"ALE ol SLL: (Gaal day 8) ate
| ae Ae Product), Glucose, Hazelnut Puree (2.670,
‘utrtion Facts Quantity per 100
Kakaolu Fındık Kremalı p,
| } ilo (46 f
Wafer Roll with Cocoa Haza Ifras
Kakaolu Fındık Kremalı (%65) Rulo Go fr lu
Unu | Lİ ert in Yağ fet Kil
oyniralti Suyu Tozu (Sut Ürünü), Glikoz, Fındı
rag Süt Tozu, Kakao ae (%2.2), Emülgatö dee Pires iz 7
een vias ET yl My m ie (Hindistan n Cevizi), Esa
arda Fer Fıstığı ve Antep Fıstığı içerebilir, FARS Sef
Roll with Cocoa Hazelnut Cream (65%) Me 2 del
Jour (Contains Gluten), Veen Oil i m), Corn Si ee
iler © Sokar
sed Milk Powder, Cocoa Powder (2 (2.2%), Em
ph £322), Colorant (Caramel E150d), Salt, yin
nae ii seamount offeautad Pte
ya, (ES) ts Cy
: 702.61) Gaal) gaza Fn cele ğ 4S
- 022 Ji peed nat ula çel
> İSİ das) dria i 122 Ui gual
a 3 Gal y eal) e e ois
gH Badly MT > ağ e
Enevii ve Besin Öğeleri (100g'da)
Perce): ey yale
Me Ç on 2000
= Sey (kj/kcal). 20447457 Caloris et Youraily
aq/ Fat (q Vallis: , v be haha
7 Mei >, dl ia pending
Te Hed a aturated fg) _ . O İ2lonyu “ole
arbonh fat / Carbohydrate ( e (9) 698 (need. xc di
cher) üm AĞIR
j Sugar 9) 384 deger. “000 kal
n/ Protein (¢ —— 7) Ortak; © <OUU REE
(ig ue —— Ay ener ina gl
“ 03 hesap: SUE
fan güne > Işlgina maruz bırakmayınız. Serin» rutubetsiz
VE kat iza ediniz vrünlerimizin hiçbir çeşidinde io, One
ayl and ee EEE Keen it away from direct su in
aiid q
'Y place. N (006 OF OUT Ir produci $ cont gili ; alcono
b illa) nazi ds y 4 5 e 48 | iii 5 ;
~ Sia 4 tase yal Ja S çi
e 4
vr ier 3p yl
Atari: 4 ayağı Mİİ",47,1536,0,
20260216_095905,20260216_095905.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260216_095905.heic,"e ee me ii eee mezi ei Pa ae OE
Züber Nutzilla Kakaolu Fındık Kreması
Hazelnut), Dates, Skimmed Milk Powder
(Contains Milk), Cocoa Powder (7%
İçindekiler: Fındık (0436), Bitkisel Yağlar (Shea, Hindistan
Cevizi, Fındık), Hurma, Yağsız Süt Tozu (Süt içerir),
Kakao Tozu(%7), Hindiba Kökü Lifi.
Züber Nutzilla Hazelnut Spread With Cocoa
Ingredients: Hazelnut (36%), Vegetable Oils (Shea, Coconut
inne 9
), Chice
; Contains Hazelnut and
lees sis
Je
di Uyarısı; Fındık ve Süt içerir. Yer Fst
gee
[8 6810: 50)",17,503,0,
20260216_100313,20260216_100313.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260216_100313.heic,"AYTAG BATON PIV ir
LE Pe
\SIL İŞLEM GÖRMÜŞ SUCUK
TF Ieindekiler Pilg eti, sığır yağı, baharat karşımı, tz, antioksidan (askorbik asit,
staulizor (sodyum politosfat) koruyucu (sodyum nitrit). Domuz kaynaklı heir nilesen
içermez. GB + Ingredients: Chicken meat, beef fat, spices, salt, antioxidant ascorbic
acid), stabilizer (Sodium çel preservative (sodium nitrite). Does not contain
jared and its derivatives. | açılmadan son tüketim tarihine kada, Lab; öm
gzeliğini korur. Son tüketim tarihi (S PEP NO ame = a fay Me |
; “bit 4 | 3 7
ill eml di 4° mila a. delin",11,562,0,
20260216_100410,20260216_100410.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260216_100410.heic,"i Yağsız Homojenize Yoğu
r Yoğurt modifiye nişasta, pancer seker
FW ick aroma vericisi, aroma vericiler, renk'c 7
6 paren pancar kökü kırmızısı). Paketin i
> ani ile igili bilgiler folyosunun stv
> verncekikanşım süt ve gluten icert i kaş =
= kabusu meyveler, soya, susam ve yer fıstığı içerediir
Son tüketim tarihi (STT) ambalajın Üzerindeğir ve
* parti no yerine geçer, STT den önce iletime idir. 2-6
4 “C'de saklanmalıdır. Üretici: Danone Tikveşli Gida ve
) â 1 İçecek San, ve Tic. AS. Cumhuriyet Mah, Pinarniser
“Mİ “7 Yolu Küme Evleri Danone Blok Norl4 iç Kao
} No} Lüleburgaz / Kırklareli 100 ¢ Yoğurt için Ener)
+ ve Besin Öğeleri; Enerji (ki/kcal Ti
Doymuş Yağ (9) 0,07: Kaborh rat (o) 13; Şekeri
9 80: ii Polen 730 zg 0
Disney www.disneyturk ae
) KT w in ;",18,765,0,
20260216_100416,20260216_100416.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260216_100416.heic,"ç e EN Mİ yi e ir
Aromalı Yağsız ler Yoğu
â i az Yoğurt, Modifiye nişasta, parrar çakar
j çilek aroma vericisi, aroma Vericiler, rex dhe
_ “yrkumin, pancar kökü kırmızısı) Pakatn “inde
~ derim ile ll bilgiler folyosunun altındadır sein
> üzerindeki karışım sUtt ve gluten içerir. Zmiktarda ser
> kabuklu meyveler, soya, susam Ve yer fıstığı içerebilir
© Son tüketim tarihi (STT) ambalajın üzerindedir ve
> parti no yerine geçer, $TT'den önce tüketilmelidir. 2-0
Ny ""C'de saklanmalıdır. Üretici: Danone Tikveşli Gida ve
KM içecek San, ve Tc AŞ. Cumhuriyet Mah, Prats
Le sexton Küme Evleri Danone Blok No:14 Iç Kapı
§ Not Lüleburgaz / Kırklareli 100 & wn için a
$ ve Besin Öğeleri: Ener (kkcal) 277/65 Vağ (a)
p Doymuş Yağ (4) 0,07; Karbonhidrat (4) ii
ee Protein (9) 3,0: Tuz (9) 0!
©Disney www. dine yrkiya som
, a Mur
44524 2",20,826,0,
20260312_140319,20260312_140319.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140319.heic,"BAL VE HARDAL Al
PATLAĞI - İçindekiler e Misir 96¢
Bitkisel Yağ (Palm), Bal v ve He re
%4,8 [Seker, Tuz, Se an Tozu
Buğday Unu (Gta
Yetti ve ithal pirinç kullanılarak Turk
se
(0)
ide
Çek",10,186,0,
20260312_140324,20260312_140324.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140324.heic,"ö ,
>
zen 0 Y da",3,16,0,
20260312_140341,20260312_140341.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140341.heic,"COELVLS TAE AA VEDEVUS Nan YY SOL >.
2. _ — gone KSRDOY WEA “9 \
> AV ., TILOIESAPN,, 15jexp| EZA (CAPD gp) eADNL / 11YyaSIYSI £-ON uUeAlnığ NyHourjAe7 ZEYUNN DOK aheues emi >
5p1S3 £:0N UeAINg n|Boun4oz ZeywWNW 1526109 Weues 3z1ueb1g SENLİ KARIN WIEN, IN cama Sek,
Ei Je Noles
aN YE
yekun € DE İİİ <a ony / 1142
| ‘ eya 010 DUNUINAM NIUNY ZN zey eprey
goku “9p ZO) YOLU yeysnu “(uejueneb Bex yonsı ziwuib) iAejbues ""(veliye nsn$ını WNZN [aseip CA ‘UUUE|pUasipeN en ZE çe Cl,
ypu ‘yeuogsey oxpiy winmuowwe) 1eJDIpJegeb “0670 ZO} eqig IZiuuib De ‘Iseysed yeutoy ‘seyes ""eke Eze “İK eye5 yonu"" (npnsyemaği A YUM Sam DER} Rp,
wiose tie) ‘nwinxo} SUSAN SnujNpNAn “907'0 1 yeAySHa JEqIq DiRT Desumes “nz eyes UNEHsy eke mma
ust “(wou 152A) wshey)) se0}ez19e
ibisueb yeAAape nyoyeziewose YOLU! 1134 en Iyeqia De ‘(sded “bigiited ö dy a
my “(nsnéany WOUll|) nâını “znp]
ın bek) soyebynua “(eUOGUEY winisjey) DuipseyisxeA un ‘eysesiu ‘eyes ‘(4tuul) sewed BUUELU HYE ME
OWT TIGWA) WANT CA DV GEZİ “124291 DJAMUINA 2A 2143401) ‘WUDSNG eple}AIW 1253 *(QNSIQD) BRE oe
SPI] aA OUOW uluyayıuası/b1g aA OUOW ujuuapisy 6eA) 1oyebjnwa ‘(euoqey ki sira
) ouipuapyuay 4422153 15 YEME [22
| 701 Dy “sedjes 59321100 ‘says “eke SEA ‘nqning 4842 NALI “(mUNAN) |
ua dun aaysiy geo “nuunyo| Slusty Su} NBO Z 0% nyyeIsy 12ğ1g (oy ZO) YESUMEŞ ‘uoKUNLY “LARS “WIE!
a 11 J2SIW 24 1H9q!g DV “(eyouey “ynwed ‘yaSidAy ‘wyed) 12/02, ASIR “UANMRSI IN
“095 ‘igus SUN) 7 5196 1Geped 1ISIW “(4a3n/9) NUN £ppbng -ayyapUDI - AANA RAN é
‘nds ay tük “eISeBN ‘WISH
ASAE geren * 2193S
-X-07-y1:0N hey au
poops supida') niz
vopoboyeepuipsesq efpae 0001S: amt BEZ S1 Ma
75egnyueuleş i
papa i 6wv9:oy ope",29,1658,0,
20260312_140408,20260312_140408.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140408.heic,"VE ŞEKER KAPLI BADEM DRAJE
ER: | ey (9052) (Kakao pase kakao yağı, kakao to:
ay yi esini Bitter Çi am kakao kuru madde mil
(mikrokristalin 1
nü , Süt ürünü, diğer sert kabuklu
E AND SUGAR COATED ALMOND DRAGEE
e (52%) (Cocoa mass, SUAT, cocoa butter, cocoa
nflower lecithin). Total cocoa solid of dark chocolate mi
ch, glazing agents (microcrystalline wax,
py product, milk product, other tree
OLAT NOIR ET COUCHE SUCRE
(a0, sucre, beurre de cacao,
urnesol), Cacao total du
e, amidon de riz, agents
| eh de çe (e produit peut contenit
its laitiers, d'autres fruits a coque, d'arachide
kasta GY iş çe ii ate ~ AR
7 bal el Ape ge (wn 5 ied) ai
Cae) dake bale + gh md + all (28) a [52 e
sei Oy
SAS
di
a ¥
» a )
(3 Sn
5) A
İŞLETME KAYIT NO:
menin yel 90 22 98 en wS: +90 22
(RDMLERIMIZDE DOMUZ YAGI VE KATKILARI (OKTUR
NONE OF V UR VU CONTAIN LAR ND SUE
iL NY A PAS Ut UN va ms, sis s { “ sail ya a
N NEMDEN IZAKTS ° <AKLAYINIZ.
VA ye 7 HEAT ODÜ UR
DİKKAT eti >
ATTENTION Ni PLEASE Set
ATTENTION! «O
MENŞE yari
ORIGIN: |
ORI In: P
=
‘
Lit",42,1033,0,
20260312_140421,20260312_140421.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140421.heic,"İçindekiler:
asitlik düzenleyici (sitri
pektin). | See
100 g'da 45 g meyve ile hazırlanmıştır.
Toplam şeker 100 g'da 68 g'dır. Patt
Tavsiye Edilen Tüketim Tarihi ve
No (P No) kapaktadır. Vakumsuz kavanoza!
almayınız. Serin yerde muhafaza ediniz.
Güneş ışığından koruyunuz. Açıldıktan soma
buzdolabında saklayınız.
TT
al ö 6950/7",12,328,0,
20260312_140427,20260312_140427.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140427.heic,,0,0,0,
20260312_140434,20260312_140434.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140434.heic,"EKSTRA GELENEK KU m
İçindekiler: ncir (9045), Glu
(msn, şeker, oA düzenleyici (ik 2s",3,84,0,
20260312_140536,20260312_140536.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140536.heic,"al ms Konsantresi, Asik bm
Nemes SIIB oma ici ig iz
gi
agrees BMBIRLESIK MAĞAZALAR
Ni le
7. yi mi  Üreli
i | Mu bh is d d. ae ka
iy | ikesit
ERİ
| Me a
kay |
Hn arti UMMAK
pat nut “
Türkiye",14,189,0,
20260312_140554,20260312_140554.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140554.heic,"o
=
©
a
©
>",6,11,0,
20260312_140603,20260312_140603.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140603.heic,"Ee Sütlü Çikolata (9446) Kaplı ome Bisküvi (%54) İçindekiler: Bisküvi (9054
bağda, uni (gluten çeri) bikise yağ (palm), fruktoz şurubu şeker, peyniraltı suyu
tozu (süt ürünü), tuz. kabartıcılar (amonyum bikarbonat, sodyum bikarbonat, sod
pirofosfat), emülgatör (ayçiçek lesitini)), Sütlü çikolata (%46) (S k ka
süt tozu, kakao kitlesi, peyniraltı suyu tozu (süt ürünü), yağ miilg
(ayçiçek lesitini), aroma verici). Sütlü ikolata min. %30 kakao kur. a
süt kuru maddesi içermektedir. EB» Biscuit Sticks (54%) Coa lat
(46%) Ingredients: Biscuit (54%) (Wheat flour (contains gluten,
fructose syrup, sugar, whey powder (milk product), salt, raising
bicarbonate, sodium bicarbonate, sodium acid pyrophosphate
lecithin)), Milk chocolate oie (Sugar, cocoa butter, whole milk powder
whey powder (milk product), skimmed milk powder, emulsifier sunfi
e Milk chocolate contains min. 30% cocoa solids and min. 14% milk solid
Alerjen Uyarısı: Süt ürünleri ve buğday gluteni içerir. Eser miktarda fındık, Antep fis
meme yer fıstığı, ceviz, susam vb. tohum, yumurta, soya lesitini ve ve
içerebilir.
İlergen Information: Contains milk products and wheat gluten. Produced in a facto
also handles products containing peanuts, other nuts, egg, soy lecithin and sesame
Mamullerimizin hiçbiri domuz yağı ve katkıları içermez.
o N -
ey ii
Our products do not contain any lard or derivatives.
a edilen tüketim tarihi ve lot numarası (L) ambalaj üzerindedir.
es
efore date (BBD) and lot number (L) are on the packaging. (m) ye 2 [a]
Serin ve rutubetsiz yerde muhafaza ediniz.
Doğrudan güneş | one maruz bırakmayınız.
Store in a cool an ry place.
Do not expose to direct Sunlight. ;
Turk Gida Kodeksine Uygun Olarak Üretilmiştir.
Ref. No: BIS 002/22
TS 2383
a
a
a
VE
- Sa
| Çeşit No: 4019
Tip / Çeşit : Tatlı, Çeşnili Prod.Code:
Halal Certificate | ary &
İşletme Kayıt no: TR-27-K-007624 ÜRE =
Registration number: TR-27-K-007624 ŞÖLEN ÇA Peopucen i
ve TIC. A.$. 4.Orga ize Sanayi
Bölgesi 83412 No'lu Cadde No:4\
ia 4 Meüşei: Türkiye
i | | | ,  Madein Turkey
g IP! HEE | | Net Ağırlık : 40 g G
! 3 Net Weight: 1.41 oz
a | 100g 40g
rition Facts Va! Fal © 34,0g 13,6g
Doymuş Yağ / of which saturates 90 7a 22n",51,2181,0,
20260312_140605,20260312_140605.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140605.heic,"(erp bee V serer
radan AÇINIZ
Ji en Here)
# Li pi N is e (OE
ir» buk Bisküvi (9454) İçindekiler. Biskü / 1054
> Sütlü Çikoi si yag (palm), fruktoz şurubu, şeker, e t suyu
(Buğday unu (g'ui bül nyum bikarbonat, sodyum bikarbonat, sodyum asi
tozu (süt ürünü), tuz, ! |
iste elgg?) if gine y Şeker, kakao yağı, tam yağlı
: kali ei Ar (avcicok le Sitini)), Sütlü çikolata (7046) (Şek yi fe amidaatar
nirotostat) emulgato (aycicek süt ürünü). yağsız Süt fozu. eat ja M
(ayçiçek lesitini), aroma verici). Sütlü çikolata min. 7% %) Coated with Milk Chocolate
süt kuru maddesi Pe e infamy
ients: Biscuit (54% eat flo tiga
(0%) Ingredients: Giscu der (milk product), salt, raising age:
a nen dames adim cid rophosphate), emuls
bicarbonate, sodium bicarbonate, sodium acid pyrop ie nowdar
tecithin)), Milk chocolate (46%) (Sugar, cocoa butter, whole tie mr! |
whey powder (milk product), skimmed milk powder, emulsi ia a nang
flavour). Milk chocolate contains min. 30% cocoa solids and min. 14% se >. ——
Alerjen Uyarısı: Süt ürünleri ve buğday gluteni içerir. Eser m j aa
badem, yer fıstığı, ceviz, susam vb. tohum, yumurta, soya lesitini ve/vey:
ine ; 2 bl imar
llergen Information: Contains milk products and wheat gluten. | roduced in a facto
also hendles products containing peanuts, other nuts, egg, soy lecithin and sesame
Mamullerimizin hiçbiri domuz yağı ve katkıları içermez.
Our products do not contain any lard or derivatives, a .
Tavsiye edilen tüketim tarihi BEM ve lot numarası (L) ambalaj üzerindedir.
Best se date (BBD) and lot number (L) are on the packaging.
© Serin ve rutubetsiz yerde muhafaza ediniz.
MO Doğrudan güneş | one maruz bırakmayınız.
Store in a cool and dry place.
Do not expose to direct sunlight. :
Türk Gıda Kodeksine Uygun Olarak Üretilmiştir.
Ref. No: BIS 002/22
TS 2383 Çeşit No: 4gıg
Tip / Çeşit : Tatlı, Çeşnili Prod.Code:
malal Certificate
işletme Kayıt no: TR-27-K-007624
Registration number: TR-27-K-007624
04) &
Ul
Bölgesi 83412 No'lu Cadde No:4 A, ©
Şehitkamil-Gaziantep-TÜRKİYE
| Meüşei: Türkiye ! mami
i | Made in Turkey
| | | Net Ağırlık : 40g ©
Net Weight: 1.41 oz
Besin Ogeleri Amount per
1009 40g|
Nutriti he Yâğ/Fat ” 34,09 13.69
on Facts Doymuş Yağ / of which saturates 20,7g 8,3g
: Trans Yağ / of which trans 00g 00g
| Enerji / Energy
Karbonhidrat / Carboh a
2316 kJ (55a Laat fan. (Mm) sö ydrate (i",56,2343,0,
20260312_140641,20260312_140641.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140641.heic,,0,0,0,
20260312_140705,20260312_140705.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140705.heic,"AŞ
tepe / İstal
ndan
SU
i3. Gadde N
ih. Akhisar Of
ssat/Nanisa
R-45-K-03308
1136477 2493
Kodlanmıştır.
İK YAN \3
TADI en | urg
=e
Piece Keep al
Bon Ge ke cha
e Se. Se
2.2025
5.08 2027
BAL BAD (A)
AGM Ala / Pide net. Val
“LV PARTY GOFRET & AHUDUDU AROMALI YUM”...
> Yumuşak Şeker-İçindekiler: Glukoz şurubu, şeker, konsantreden
üretilen elma suyu (7,596), mısır nişastası, sığır jelatini, asitlik düzenleyici
(sitrik asit), aroma vericiler (ahududu, gofret), palm yağı, renklendirici (sade
karamel), meyve ve sebze suyu konsantreleri (siyah havuç, hibiskus/
parlatıcılar (karnauba mumu, balmumu). Alerjen Uyarısı: Gluten içerebilir
@) Jelly Gum-ingredients: Glucose syrup, sugar, apple juice lor
concentrate (7,5%), corn starch, beef gelatine, acidity regulator (citric 2°""
flavourings (raspberry, wafer), palm oil, colour (plain caramel),
vegetable juice concentrates (black carrot, hibiscus), glazin
<3 Gommes Jelly-Ingrédients: Sirop de glucose, sucre,
o
fruit 8
g age
(camauba wax, beeswax). Allergy advice: May contain gluten.
jus Ox
” one
obtenus â partir d'un concentré (7,596), amidon de mai, gör if
correcteur d'acidité (acide citrique), arömes (framboise oS at de
de palme, colorant (caramel ordinaire), concentres de mw
(carottes noires, hibiscus), agents d’enrobage (""©
d'abeille). Peut contenir du gluten.
boya) 145 A7,5%) 5 yeli ba gli os 7 > 3g5 gesi & Li
i? ¥
+
i?
ii
. Yeğin! e a\ ys gile üyeleri Vi gd LE OS (ob pull yaam)
peel alge (5 Si } $ ai
Vow! Doe) yam 3 + aad
: i
gö gk ya İİ AS iyimi Ab siyle
Siyar *
yi vd ili yi Dİ yakan YU a 7 (ei , :
“gg i yg dü
ik iti »
dit Mika aha
+ fe",58,1602,0,
20260312_140727,20260312_140727.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140727.heic,": m
a VALİZ)
e. Bi vesta -",3,26,0,
20260312_140741,20260312_140741.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140741.heic,,0,0,0,
20260312_140814,20260312_140814.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140814.heic,"«
ov
4
ye
a
sanuesuay NÂNS ewya “(sap wade
socenyin’s Vepsojaurd yse windpos) 1ejoiegey (QUAN 0s) mza} NAns
ion ph weU 'Oğanaind ‘(wjed) Bex şasıyug “(aua3ı waynpb) nun
ue) smog «4m ‘IRONS :syUApa
flee
boo wn gpaphos “sım 4270 “synuDvad DUURYUO) sp
gani ayezU0) 2WOJEMLOŞUŞ (24310102 €3aq) buuopo? “(poe
“/4pueys oyeyod “yes ‘ayenuaruo aint a
b
WD) Joyeşnba AyipNe *(uyjuer ‘eueue) Shuunore pn S2/Puey osje 12U) Alapey e
ajdde “(unyamaj samoyuns “SpDE Ayjey yo $40352 jo1224)O4j0d) ssayisinwa “(94 8'0) aaind UU ay EVİL) la ea
* ge) (püp24d yyy) Japmod 43YM (6s 2030) “ULI Xepoyew yO SumDywo) (4075 1D9YM 'dnıfs 3S0)n/6 (1010446 ‘nen UNIDOS AARUMsOUdQRAa
J A teat Sones eee ALİ) (ns WL) Peed ) DO) ATE 31199195 uajunin saz ene wes
it? NBS ep. (Xl 4953 14801 Uajurun Bs aA DnUNA an valLajy “(421024 2130) DUIP Yay) (SE YuN!s) Dukaruaznp STS 3h NUNSAN fos “maa
7g) ZEJDUMLE teh ‘(yequos wnAseyod) nonAruoy “tseysesiu sayeyed ""zn 2 ""uaaisa iajac <p
ise Ul IUPA Mu
- 9 (01951/B110d uiuuanice & 7 —
> Suwujryeze ibe: ‘uy 1101) ULofse DeA
i) iş OLSA
WOON
. Yeli ‘(adi van 6) iso Su İn Sg ve me |
1 (0496) 4eM (S°;1%) SOS ZTN ( 10) 1S0)S0S1u Abpöna 'napunS
wo’ SVL%) Hewe\dey moeyey Tk
N V Ag
4
ZA TUSSS NIZHA
A MESES,
Sanit MODADY ğ | , , .
TS 1%) N20) me 5
394 232) Daput
iÇ vi VW
iğ.",37,1279,0,
20260312_140839,20260312_140839.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140839.heic,,0,0,0,
20260312_140849,20260312_140849.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140849.heic,"| ıl TENİ ane
ep 5 ede",2,22,0,
